customer_tweet,company_tweet,company
@SpotifyCares I have removed someone from my premium family so they can set up their own account but says they are still linked to mine?,"@615684 Hey John! Can you DM us your account's username or email address, along with the same info for the other account? We'll take a look /MC https://t.co/ldFdZRiNAt",SpotifyCares
Student discount they say... but not accepting student discount cards for this - @115888 very strange!!,"@374930 Hey Faith, what's going on? We'd be happy to lend a hand /JX",SpotifyCares
30 mins of ad free music? Spotify that was 14 mins and 38 seconds. I timed it @115888,"@411157 Hey, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /CP",SpotifyCares
@spotifycares. Attempting to cancel subscription,@651832 Hey Steve! Can you DM us your account's username and email address? We'll take a look backstage /JX https://t.co/ldFdZRiNAt,SpotifyCares
Morning @116130 : ) I have mad villainy2 in my library downloaded and it still won’t let me play it 😭 please give us this album🙏🏼 https://t.co/a1A0wgk4Xo,@618957 Hey there! Can you send us the link to the album? We'll take a look under the hood /PL,SpotifyCares
@148611 https://t.co/El3oO3wwWi,@193873 No worries. The steps on the link we sent via DM should help. Let us know how it plays out /CO,SpotifyCares
@115888 are you looking to fix your app anytime soon? I cancelled with Napster to switch to you but I just started and it’s horrible. @115888 app won’t load a thing.,@807285 Hey Justin! Everything should be running smoothly now. Let us know if you're still getting issues /GS,SpotifyCares
@115888 Please bring back the messaging within spotify so I can send my friends songs!,@315099 Hey Debi! We have more information on this idea here: https://t.co/W9ngDcByaX /TB,SpotifyCares
"@SpotifyCares Help, please? https://t.co/5ZD2CfhbvX","@535718 Hi there. Don't worry, help's here. Can you send us your username or email address so we can take a look? /JU https://t.co/ldFdZRiNAt",SpotifyCares
@SpotifyCares My android app crashes every time I try to share a song. I've cleared the data and re-logged in but it still happens.,"@609091 Hey Ian, that doesn't sound good! Can you send us your email address or username via DM? We'll check under the hood /HC https://t.co/ldFdZRiNAt",SpotifyCares
@115888 where’s  block b shall we dance in k-pop daebak,"@220561 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RC",SpotifyCares
"@115888 still can't listen to @154226 's new album. keeps saying ""This song is unavailable"" not happy","@576380 Hey there! Can you DM us your account's email address? Also, what device, operating system, and Spotify version are you using? /RB https://t.co/ldFdZRiNAt",SpotifyCares
"@115888 i tried getting spotify Premium  for students (5.99) i ended up pressing continue to complete my order but nothing has happend , i still have the free version but ive been charged i either want my money back or my Premium, thanks!",@762519 Hey Alana! Could you send us a DM with your account's email address or username? We'll take a look backstage /AY https://t.co/ldFdZRiNAt,SpotifyCares
@115888 so I can't preview songs anymore?,@487845 Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /DF,SpotifyCares
@SpotifyCares what does this symbol mean? https://t.co/tnos1Zx1jh,@469696 Hi there! It's called Spotify codes which you can use to share music. You can find more info at https://t.co/RT7XNMw3bR /RE,SpotifyCares
@SpotifyCares kindly check DM.,"@250944 Hey there! Not to worry, we've just sent you a bit more info over DM. We'll carry on helping out there /MT",SpotifyCares
@115888 @SpotifyCares your customer service is appalling I've been paying over the odds for months and your answer is cancel it! #discusting #robbers,@507561 We've just sent a DM your way. Let's carry on chatting there /DR,SpotifyCares
U messin @115888 ? https://t.co/BlSE9P6zV4,"@159943 Hi Sarah! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8Gpi4TeA /HC",SpotifyCares
"@SpotifyCares hi, when I sign up, weirdly I can't use choose my username, do you know what I can do?","@532011 Hey there! Right now, it's not possible to choose a username at sign-up, but we can help you add a display name instead. Let us know /BX",SpotifyCares
Biggest @115888 flaw is that you can't see who the fuck follows your playlists,"@331184 Hey Gillian, we can see how that’d be useful! You can vote for the official idea here: https://t.co/rXH5HEx9hM /TB",SpotifyCares
@115888 you’ve made me very happy. Thank you. I appreciate you. https://t.co/DYT1pfl3ZU,@421805 Hey! We're glad you're enjoying it. Happy listening 🎶 /JP,SpotifyCares
@115888 your shuffle sucks. This is on a playlist with 350+ songs. I have probably 10 songs by Betty Who and four in a row on a playlist of this many songs should never happen. This is not the first time this has happened. Please fix your shuffle. I’m sick of it https://t.co/sGurAekBwB,@635593 Hey Emily! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /RS,SpotifyCares
"@115888, are there any news on an official Spotify app for the #AppleWatch?",@305917 Hey! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/SEK4E4gi22 /RH,SpotifyCares
"MY LIBRARY FOR THE PAST 10 YEARS JUST DISAPPEARD @115888
 
SEND HELP SOS","@630867 Hey Colleen. Help's here! Just to check, are all your tracks missing or just some? Can you send your device, OS, and Spotify version? /PC",SpotifyCares
@AppleSupport @SpotifyCares Is there an issue with Spotify on iPhone X every time I get a notification it seems to pause the song it’s very annoying?,"@236475 Hey Ollie, help's arrived! Can you let us know which iOS, and Spotify version you're using? We'll see what we can suggest /DI",SpotifyCares
@SpotifyCares it's not ok to have to download all my songs every week and that your paying clients complain about this for months already.,"@550020 Hey Fábio. Don't worry, we'll look into this. Can you DM us your username or email address so we can take a look? /JU https://t.co/ldFdZRiNAt",SpotifyCares
@117153 I have a Yamaha v677 AV which has worked fine for over 12 months but now is stuttering and stalling. Please assist,@289716 @117153 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /AR,SpotifyCares
@115888 i can't even use my Spotify account in Dubai??? Guess I have to cancel and join Tidal or Apple Music. It was fun while it lasted... #LostACustomer,"@634041 Hey there! Just to check, are you rocking Free or Premium? Can you DM us your account's email address? We'll check things out /KC",SpotifyCares
Has @SpotifyCares been DDOSD or something what the fuck,@806603 Hey there! Everything should be running smoothly now. Let us know if this is still happening /LP,SpotifyCares
@125633 is active listeners not working again? I cannot see my real time listeners currently. @115888 @117168 https://t.co/DE2ixQvC0V,@714908 Hi Kyle! The real-time stream count is only available in the Spotify for Artists app and only for the first 7 days of your release. You can reach out to the team directly here: https://t.co/p1wbtdELHu /I,SpotifyCares
Hey @115888 have you ever considered not playing really loud ads in the middle of the sleep playlist? Kind of counter-productive,"@669375 Hey there, we didn't mean to startle you! Thanks for the feedback, we'll make sure it's passed on to our Ads team /NQ /NQ",SpotifyCares
"@118266 itu promo 3 bulan 50k untuk yang baru daftar, apa pelanggan lama juga bisa pake promo itu?","@750671 Hey! We can help out in English via Twitter, but we also have Bahasa support via email at https://t.co/ZgU70TbP8M /DF",SpotifyCares
fnc is so woke they have aoa's japanese and korean discography on spotify why can't cube do the same???,"@126367 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa 🙂 /JI",SpotifyCares
@SpotifyCares hey thinking of switching over from @115948 because of the issues I’m having. The family premium plan. Does that work in conjunction with the promo of 50% of using quicksilver card?,"@503123 Hey there! If you're signed up for Premium for Family, you won't be eligible for any other offers. If you ever need anything else, just shout and we'll come running 🏃 /ZO",SpotifyCares
Just joined @115888 recently. Great app but only asking for @551 The Chronic album to be available. It's a badass album. 👌🏽,"@628799 Hey Marc! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GK",SpotifyCares
@SpotifyCares I need help with my accounts,@228087 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /DD,SpotifyCares
Sorry @115888 it was time for us to part ways...,"@672884 Hey! We didn't do something wrong, did we? https://t.co/SNXVal9vTi Could you DM us your account's email address? /JL",SpotifyCares
@SpotifyCares Today I recd an offer to pay once at $99/year but when I tried to do so I recd a message that the form had expired after I entered my credit card info.  Is this SPAM?,@233800 Hi Ann! Can you DM us your account's email address or username? A screenshot of what's happening will also be super helpful. We'll take a look /GT https://t.co/ldFdZRiNAt,SpotifyCares
Why is “wrapped” by George strait and “Traveling Soldier” by Dixie Chicks off of @115888 ?! They are classics!!! Traveling soldier is one of my fave songs ever!!!,"@752183 Hi there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa  In the meantime, if you have any other questions, you know where to reach us /DR",SpotifyCares
@spotifycares Spotify just cost me €30 by downloading tracks over cellular even though I have that setting turned off :\,@604414 Hey Charlie! Could you send us a DM with your account's email address or username? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,SpotifyCares
@115888 launch in UAE imminent? #help,@309031 Hey! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /NJ,SpotifyCares
@115888 hey guys one of my favorite albums is no longer in your database 😩 How come? And will it be back? https://t.co/uIKDh6t99H,@664159 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /DF,SpotifyCares
@115888 no idea y but premium just cancelled itself. Now I have to redownload all my music while abroad with insane data costs... nt cool!,@578633 Hey James! Can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt,SpotifyCares
@SpotifyCares Linking to Hulu does not work anymore. Help?,"@238367 Hey there, help's here! Can you DM us your account's username and email address? We'll take a look backstage /JX https://t.co/ldFdZRiNAt",SpotifyCares
@SpotifyCares I'm trying to change my payment details and I keep getting the message that my card is from a non-spotify country (USA),"@405000 Hey Sahar! Can you send us a screenshot of what you're seeing? Also, can you DM us your account's email address? We'll take a look /SJ https://t.co/ldFdZRiNAt",SpotifyCares
@SpotifyCares can yall reply to my dm,@494078 We've just sent a DM your way. Let's carry on chatting there /MT,SpotifyCares
@115873 My driver was sitting in the front passenger seat and her boyfriend was doing the actual driving #dangerous #uber #uberdriver #safety,@371442 Here to help. Send us a note at https://t.co/IeSxT5cVHC so our team can connect.,Uber_Support
@Uber_Support I can’t change my phone number,@587330 Please visit https://t.co/RY2a0oDSbF to send us a note. From there a member of our team will be in touch. JP,Uber_Support
@Uber_Support Why are you randomly taking money from my @117473 account? This is NOT ok! https://t.co/KDoTgmKAMb,@140693 We can definitely follow up! Send us a note here; https://t.co/mCbloZWiGj so our team can connect.,Uber_Support
tonight a @115873 driver took me to an abandoned parking lot and just started circling. i was terrified and called my bandmate on speaker,@349082 Here to help!  Send us a note here: https://t.co/yfZfahBCoB and our team will be in touch.,Uber_Support
wow @115877 i’m legit upset right now 🙄,"@548340 If there's something we can follow up on, please send us the details at https://t.co/9uMao3rbMw or via the ""Help"" section in-app.",Uber_Support
My driver cancels the trip and bill comes to me @115873 : Stop the fraud https://t.co/7Yqwr3TTja,@416944 Here to help! please send us a note via https://t.co/h840Iouehc so our team can connect.,Uber_Support
"Nightmare service from @115873 tonight, 4 canceled rides in a busy area trying to get to the cars to help, need to punish drivers who are lazy and cancel while riders are doing their best to help not to mention I paid more than quoted","@221556 Sorry to hear about this, Anthony. Please send us a note at https://t.co/s9SVm2cb9K for further assistance.",Uber_Support
At what point should I be nervous that my @115873 driver drove right past my freeway exit?,@347919 We can definitely take a closer look! Contact us here; https://t.co/K05RdmK3t4 so we can help.,Uber_Support
@Uber_Support I was just hit from behind on a bike by an #Uberdriver. The incident occurred in #Toronto licence plate CCMS 245. blkHondaCRV,@440440 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,Uber_Support
@115873 get an extra driver in the car to drive the customers vehicle home. I want royalties.,@732366 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,Uber_Support
@115873 hi I was incorrectly charged 3 times the quoted price for my Uber pool. Can I get a refund &amp; join the ride pass program?,@120095 We can take a look! Send us a note via https://t.co/rkdKXGV1hT so our team can get in touch.,Uber_Support
When your @115873 gets in a a car crash and you have to walk the rest of the way to your hotel 🤗,@638276 We hope everyone is ok. Please DM us your email address so we can follow up immediately.,Uber_Support
"@115873 if I’m throwing a big Thanksgiving Eve party and Uber is new to my area, is there a discount code I️ can give out to guests (friends) to encourage safe passage home?","@598480 Find out more info here; https://t.co/KTbelQNN1D. If you'd like, you can also DM us with your email address so we can assist!",Uber_Support
Have waited about a half hour for @115873 driver at UH. Maybe he got lost?,@410671 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,Uber_Support
@115873 this is so bad... https://t.co/cIRqjFtILg,"@684998 Here to help! Send us a note here, https://t.co/e8HVorX5rh, and our team will follow up.",Uber_Support
@Uber_Support I can't seem to sign up as a driver. Keeps giving me an error and redirecting to the help site,"@397477 Sorry for the trouble! Send us a note here, https://t.co/j66RFgPk8p and our team will be in touch.",Uber_Support
Hey @115873 @137362 ....why is my account disabled?.. I can’t wait 48 hours I have a family that needs to be transported!!! ...minors!!!,@172099 Happy to connect. Send us a note at https://t.co/z2GegSP1EC and our team will follow up.,Uber_Support
@Uber_Support hi Uber please answer thanks,@638795 Let's take a closer look! Send us a note via https://t.co/lqVgKo4ZO3 so our team can follow up.,Uber_Support
"@115873 Why did I get charged $5 for missing my ride when he pulled up with a lit up lyft sign, so I assumed that wasn't my ride????",@276671 Here to help! Please send us a note at https://t.co/e8HVorX5rh and we'll be happy to look into this for you.,Uber_Support
@Uber_Support hey this is Charles of 77479 sugarland tx waiting on food deliveries what's up.thanks,"@571905 Thanks for reaching out, Charles. Let's take a look and find out! Go ahead and send us a note with with your Uber account email address.",Uber_Support
My Uber driver just cancelled because I was going to Hackney. Why? @115873,@233768 We're here to help! Please send us a note via https://t.co/e8HVorX5rh so we can connect.,Uber_Support
@Uber_Support I want invoices it no generate please do need full,@269770 Happy to help! Send us a note here: https://t.co/1ZhWn0IZsw and our team will follow up.,Uber_Support
@115873 pay cash for non cash trip..Coz it's Uber..They will not care for ur money nd customer is responsible for driver's condct..#uberdriver #UberRide,"@679815 Thanks for reaching out about this, Amar. We've located your account and outreach and a member of our team will be in touch there with an update shortly. Feel free to follow up there with further questions!",Uber_Support
"@Uber_Support I recently was promoted to update my family profile, but neither the app or the web page give me the option to do so.  How can I do it?",@707570 Find out more info about family profile here; https://t.co/8EFS0c7ZlZ.,Uber_Support
@Uber_Support It's been 11 hours and no response to my messages sent in app. How long is the standard wait time for a response from Uber?,@246922 Sorry for the delay. We're currently reviewing this situation and we'll be in touch with you via in-app support shortly.,Uber_Support
"@115873 Dear Manager, If you are interested, I've a new idea for developing your app with a new service.",@300490 Here to help! Send us a note here; https://t.co/UciVpwKXDw and our team will be able to help.,Uber_Support
@Uber_Support yes I live in Pittsburgh and I need a car to drive with is there a program to help me I can't get anybody to answer my emails,"@547377 Hey Tiny, our team has reached out so please check your partner app under the 'Help' section or email to see our response.",Uber_Support
@Uber_Support hi I’m trying to book my first Uber ride. I have a 10 voucher at what point in the transaction does the 10 voucher come off? Do I pay first or does the voucher come off during my booking?,"@500383 We're here to help, Karen! Contact us through https://t.co/le5kv48epI so we can assist.",Uber_Support
Hello @115873 @Uber_Support Your driver is denied the duty and he us not coming not cancelling the request. What to do? https://t.co/LlgfTUipvq,@754208 Sorry to hear about that! Can you please contact us via https://t.co/593jusCquh so our team can connect.,Uber_Support
@115873 driver cancelled the trip do I still have to pay coz it is not allowing me to book another trip?,@467810 Sorry about the trouble.Kindly visit; https://t.co/xMxswVLBKT for more info.,Uber_Support
@115877 your delivery partner got lost and dropped off my food somewhere else and I never received it. Your support refuses to refund me for food I️ did not get. That is insane. I need a refund immediately!,@640221 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Uber_Support
"@115873 London charged me for 2 rides I didn't take. Don't fuck me kfc guys. You're sitting ducks ATM, don't make it worse babes",@332151 We apologize for the trouble! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect?,Uber_Support
"The fact that my uber driver told me that she doesn’t have have to change the station if I ask . 🤬🤬

Like I’m paying for a service @115873 . I’m tired of this bad service",@746638 Here to help! Send us a note here https://t.co/fS660rQ8NQ so we can further assist.,Uber_Support
"@Uber_Support Your app &amp; website is broken.  The website cart just shows the spinning wheel, and your app wont text me the verification code",@557532 Will you please DM us with your email address associated with your account and more details about your inquiry? We'll look into it.,Uber_Support
@Uber_Support I need help and can't find a number to call,"@513580 At this moment, we don't offer phone support for these issues. Visit this link https://t.co/balq3Eyso6 so our team can assist.",Uber_Support
Why is it illegal to leave an uber and get another one if you driver gets pulled over and getting a ticket?,@411705 We want to follow up ASAP. Can you please send us a DM with your email address and additional details so we can connect?,Uber_Support
@Uber_Support I had a driver that asked me to make a stop as soon as I got in and was playing loud music after I just got off work smh,"@320686 We'd like to look into this, Kaasim. Please send us a DM with your account email address and we'll follow up shortly.",Uber_Support
Hey @Uber_Support I've got appointments over the next 2 weeks. May I please have more discount luv (50% off). You're the best. @115873 https://t.co/ibhZTyhaJY,@120412 Not at the moment! But you can always share your referral code with friends so you can rack up free rides when they sign up.,Uber_Support
@115873 what a JOKE. A six minute ride has now taken almost 20 min. Still waiting for my driver. https://t.co/fENktw1YgQ,"@761405 If you're waiting to be picked up then cancel the trip, James. Simply cancelling this ride and requesting a new one will fix the issue. You shouldn't be charged a cancellation fee if the driver is running behind, you can reach out here if necessary: https://t.co/h840Iouehc",Uber_Support
@115877 it’s been over an hour-order “delayed” and support hasn’t answered phone in 30 minutes,@730291 Sorry to hear this was your experience! Please send us a note at https://t.co/jP6giifgNM so our team can connect right away.,Uber_Support
"@115873 ..Uber dubai your F...thieves !!! @Uber_Support , your disgraced 👎👎",@660822 Here to help! Send us a DM with your email address with more info so we can assist.,Uber_Support
@Uber_Support what’s ya phone number? can’t find it online.,@373669 We'll follow up with your DM.,Uber_Support
"@Uber_Support Hi, how have I received priority support but no VIP status nor Ride Pass?","@330452 We'd be happy to help out if you have an issue, Bryan. Please send us the details at https://t.co/y5DusN6y4E so we can connect.",Uber_Support
Is it just me or does @115877 make everyone meet the delivery guy outside their car..,@199104 Check out https://t.co/j4wTIdipAW for more info. Hope this helps!,Uber_Support
"@115877 still trying to get on your platform. Reached out X3 now, can someone follow up with us or can we get a contact to email?",@542383 We'd like to follow up. Please provide us with the email address to your account via DM and a member of our team will follow up.,Uber_Support
Freaking @115873 driver speeding down the street like he don’t have any sense knew I should’ve gotten @115879 . It’s raining too sheesh #uber,@374408 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5cVHC and we'll be in touch.,Uber_Support
@115873 I need to talk to a representative as I have been getting charged much more than the stated price on many previous occasions,@766860 Here to help! Send us a note via https://t.co/K05RdmK3t4 so our team can connect.,Uber_Support
@115873 got email for promo discount on 10 rides after 2 (rode 4x this week) but there's no promo section to activate it on my app. Thoughts?,@568459 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Uber_Support
"@115877 my driver cancelled my order, didn't even arrive at my gate! Even restaurant can't contact him. No money back, #hangry! Worst!",@528440 That doesn't sound right. Can you please send us a DM with your email address so we can look into this?,Uber_Support
Had the worst ride with @115873 ever. Didn't help me or my grandmother load groceries even though he saw my cane. Bad driver too. Avoid Rob!,@533171 We're so sorry for the trouble. Send us a note via https://t.co/fS660rQ8NQ so we can assist.,Uber_Support
@115873 how do I complain about a driver who canceled a trip in an unprofessional way?,@439854 Here to help! Send us a note here: https://t.co/TmWmJyGFaK and our team will be in touch.,Uber_Support
@115873 Someone has hacked my acct. I have text messages to prove it. Will you do anything to help?,@785083 Sorry to hear that! Send us a note here: https://t.co/kGIXas5Cxg so we can follow up.,Uber_Support
"@Uber_Support I took a 20km trip last night, for the receipt only to be CHARGED AGAIN this morning for a $150 adjustment for a 74km trip?!?! https://t.co/a8StHWXlS9","@141117 Happy to connect. Send us a note here; https://t.co/Wavn5xnaeo, and we'll be in touch!",Uber_Support
@Uber_Support can I ask a rider for cash insted of card payment after i accepted the card payment trip? If so how does that work?,@442719 We're here to help. We just sent you a DM.,Uber_Support
How come @115873 can charge $5 if we cancel but if their butthole smelling driver wastes 15mins of our time it's no biggie? #Stupidity,@465350 Hi Joe! You may write in your feedback to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Uber_Support
"Favorite things about @115873, authenticating account 3 times and still getting an error telling me to authenticate account... #PoorUX",@465460 Here to help! Send us a note here https://t.co/TrovxaULpP and our team will be in touch.,Uber_Support
@Uber_Support My boss lost his Galaxy S6 in Uber driver Sadie's car which is a Toyota Camry Z563885.  Can you please locate the phone?,"@560682 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/balq3Eyso6",Uber_Support
"@115877  can you please dm as I have had my account flagged and suspended and i dont know why, i can not get through to the fly at this moment of time can you please dm me.",@287975 We can take a look! Send us a note via https://t.co/takeVjAR2G so our team can get in touch.,Uber_Support
Hey #ubersweden @115873 when are coming to #Helsingborg ? A Taxi company just asked me 200kr for that trip... https://t.co/rR3q2H4fD4,"@251593 We're expanding quickly, so stay tuned for any changes. You can keep up to date with our cities on https://t.co/u3rIywe9ei",Uber_Support
"Never have seen this before, @115877. Just some rain! Guess you'll close up shop for winter. https://t.co/FNyxVlxQLx","@645504 Sorry to hear that, John! Please stay tuned for updates as to when UberEATS will be available again in your area.",Uber_Support
"@Uber_Support I've been trying to get my phone back from Uber for 11 days, so far customer service has been completely unhelpful.",@329245 We have received your support request and will follow up there. Thanks!,Uber_Support
"@Uber_Support I have some problem to use Uber service. please, let me know Contact number or E-mail of Uber korea customer serive center.",@384165 Here to help! Send us a note via https://t.co/QDn91HzZV0 and fill out the 4 boxes at the bottom so our team can connect.,Uber_Support
". @1143 and @115873 , we get charged for cancelling a ride, shouldn’t the driver get charged for cancelling ours after making us wait ?","@596670 Here to help! Send us a note here, https://t.co/h840Iouehc, and our team will follow up.",Uber_Support
@Uber_Support I need to speak with someone directly at Uber 2 straighten out an my pending Uber driver application. I’m not happy right now,@656557 We've replied to your message via direct message and humbly ask you to check your messages.,Uber_Support
The driver that just cancelled on us did so while yelling a racial slur. I know you're undergoing changes...but I didn't think this was one. #BringBackTK @Uber_Support @115873,@584086 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Uber_Support
@115873 is there a number I can call where I’m connected to a human being right now ??,"@364099 At this moment, we don't offer phone support for these issues. Visit this link https://t.co/QDn91HzZV0 so our team can assist.",Uber_Support
i don't know what's up with @115873 lately but i keep getting the worst drivers,@142840 Here to help! Follow up here; https://t.co/fS660rQ8NQ and our team will connect right away.,Uber_Support
@Uber_Support Uber eats won’t let me confirm this code for my phone number. Please fix this. I’m hungry,@223442 Here to help! Send us a note here https://t.co/OtyWJkxVia so we can assist.,Uber_Support
@Uber_Support today I tried to book a cab from Mayur Vihar phase 3 to Kalkaji. But driver accepted and then denied and asked me to cancel the trip. But Uber charged me Rs.42. And after 15 mins only I could able to book another cab.  Very much worried about this worst service.,@689283 Sorry to hear about that. Send us a message with the trip details on this page https://t.co/QsI1vsvcif and we'll be happy to connect on this.,Uber_Support
@Uber_Support My ride charged me 15 dollars more for 'lost item fee' but I never lost an item in the vehicle or was even contacted by the driver again.,@627696 Hi there! Please send us a note at https://t.co/OhfgxSAY58 and we'll be happy to look into this for you.,Uber_Support
"@116288 @115873 @Uber_Support its been 24 hours, still there is no response...worst ever!",@797829 Thanks for following up. After reviewing your account we can confirm that a member of our team has followed up with your open support inquiry. Please continue to follow up through that open thread to help prevent any miscommunication.,Uber_Support
@115873 I'm not able to make payment using paytm. please reach out.,@469102 Please send us a note at https://t.co/qHI8xcWfiW and a member of our team will be happy to look into this.,Uber_Support
I’m live tweeting my Uber Ride because I’m alone. Please contact the police if I don’t tweet that I’ve arrived at my destination.,@376999 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,Uber_Support
I need to add this new card to my uber account,"@291980 For more info about updating your payment method, click here; https://t.co/paDlcZi0nv",Uber_Support
@115873 another unprofessional uber driver cancelled the ride last minute after making me wait for 15min. I am late to my meeting but thanks that there's @115879 !,@708201 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Uber_Support
"@115873 worst experience with uber pool, was charged rs251 for rs 65 uber pool never expected this from you.",@131446 We're here to help! Send us a note at https://t.co/6IqAxVj2X4 so we can assist.,Uber_Support
@Uber_Support 8595212555; still account is disabled ; send several emails,@168434 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Uber_Support
@115873 since you introduced the 2 minute wait rule your drivers consistently arrive and wait a bit further than the collection point,"@355075 Here to help! Follow up here; https://t.co/SjsQQ8ofRq, and our team will connect right away.",Uber_Support
@Uber_Support where can I report a driver? I requested an uber and he kept missing the pick up. I asked him to cancel and he will not cancel.,@710094 Sorry to hear about the trouble. Please check out https://t.co/K05RdmK3t4 for additional assistance.,Uber_Support
@Uber_Support can I talk to someone about a fraudulent charge from uber on my bank account? Bank suggested talk to uber first.,"@759746 We're here to help! Send us a note here, https://t.co/kGIXas5Cxg and our team will be in touch.",Uber_Support
@Uber_Support idiot driver started trip before I was in car? Called him and he was long gone... canceled https://t.co/X4fY0iuUpT,"@304781 Happy to help, Brent! Please reach out here so we can do so: https://t.co/fS660rQ8NQ",Uber_Support
"@115873 FIX YOUR MAPS. If you are going to let people that dont know the area drive for you, FIX YOUR MAPS!!! Collaborate with google maps😡😡😡😡","@334065 Here to help! Send us a note here, https://t.co/zUe0dj6yoX, and our team will follow up.",Uber_Support
@115877 45 minutes late. Not happy.,@636964 Find out more info here: https://t.co/OfU5UzgGiI,Uber_Support
@115873 Clearly dissatisfied with this ride and the driver won’t shut up! Too busy talking and almost recked! #ConcernedPassenger,"@464890 Here to help! Follow up here; https://t.co/fS660rQ8NQ, and our team will connect right away.",Uber_Support
"@Uber_Support hello! 
Today signed up as a delivey woman (bicycle) but I don't know when i will recieve my back pack and uber chile doesn't respond twitter, phone or by the application.
Please help!",@238017 Here to help! Send us a note here https://t.co/tv4psVy8sr so we can assist.,Uber_Support
Update on @115873. He drove THREE MILES AWAY from us then cancelled. Asshole. https://t.co/qQtR3btYul,@403425 Sorry to hear about that! Can you please contact us via https://t.co/e8HVorX5rh so our team can connect.,Uber_Support
I need assistance @uber_support,@636953 Here to help! Please send us a DM with your email address with additional details so we can connect.,Uber_Support
@uber_support Help! I'm locked out of my account. I filled out the form on the help page and no one has been in contact.,@326023 So sorry about the trouble! Please send us a DM with your email address and phone number so we can connect.,Uber_Support
"Thanks @115873 I hope that wasn't a passenger sat waiting in the car, ps Find a toilet next time https://t.co/fWPEWTVe9i",@423760 We're sorry to hear about that! Please send us a DM with your email address so our team can connect right away.,Uber_Support
"@Uber_Support Hi, I have a transaction of $27.86 on my bank accnt, I cannot match it with a ride. Can you please help?",@394898 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Uber_Support
@115873 doesn't care that I left my phone in an uber driver's car even though the driver himself made no effort to locate the phone or any effort to help at all in general,@659721 So sorry about that! Send us a note via https://t.co/rOtqyWzf0B so our team can help.,Uber_Support
"Signed up to be an @115873  driver with a friend's referral bonus link. Completed my required amount of trips &amp; @Uber_Support  pulled a bait and switch.  I signed up for a ""referral guarantee"" instead &amp;"" I must be confused"". SO disappointed and I will not stop until I get my bonus!",@823029 Here to help. Send us a note at https://t.co/WToW6dugx0 so our team can connect.,Uber_Support
"@115873 @131434 Doesn't help when the driver won't collect, is incredibly rude on the phone and refuses to cancel the booking.",@706067 Here to help! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,Uber_Support
Been waiting far over an hour now... @115877 @115873 https://t.co/Qh2AmE8VFz,"@611638 Hi, Michael. Sorry to hear this. We can confirm you weren't charged for this, but we've added a $15 credit for your next order.",Uber_Support
@115873 you guys charged me for cancelling an Uber but my driver wasn't moving for 10 mins and I was late for work :(,@169939 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Uber_Support
"@115873 thanks for promising to have instant pay fixed within a couple hours &amp; not fixing it... you cost me $35 in overdraft fees cuz I filled my car with gas to make you money, expecting to be able to cover costs by the end of the day #FML",@219079 We're so sorry for the trouble. Send us a note via https://t.co/TZfdydbgWq so we can assist.,Uber_Support
"@Uber_Support Hello, I completed signing up to drive last week. Are you able to update me regarding my approval? Lmk please, thank you",@733478 We're here to help! Please send us a note here; https://t.co/LDXEzScUGp so our team can connect.,Uber_Support
